SegmentId,StartTime,EndTime,Transcript
6A3qofuTUGQ8,,,  in what your topic is about .
6A3qofuTUGQ8,,,  Make sure that your expression fit the topic so if it ’ s going to be something upsetting
6A3qofuTUGQ8,,,  if it ’ s something devastating emerge your emotion with that .
6A3qofuTUGQ9,2.2,2.27,  Get in tuen with what your topic about .
6A3qofuTUGQ9,,,  3 NO AWKWARD BREAK
6A3qofuTUGQ9,,,  If you get stuck don ’ t stop .
6A3qofuTUGQ9,,,  Don ’ t be like… .
6A3qofuTUGQ9,,,  eye wandering around ...
6A3qofuTUGQ9,,,  Um… giggle ......
6A3qofuTUGQ10,2.29,2.44,  Geez what wa it
6A3qofuTUGQ10,,,  But just stand there recollect your thought and then go again .
6A3qofuTUGQ10,,,  It might feel like eternity but at the very least you ’ re not filling in your oral with
6A3qofuTUGQ10,,,  random word that just don ’ t contribute to anything .
6A3qofuTUGQ10,,,  And it also disengages the audience too .
6A3qofuTUGQ10,,,  “ And so a I wa mentioning before the statistic are so high that one of… ”
6A3qofuTUGQ11,2.5,3.01,  4 PRACTICE
6A3qofuTUGQ11,,,  One of the thing that people don ’ t do enough of is practice their oral .
6A3qofuTUGQ11,,,  They get held up in writing the actual oral and they get stressed out on the actual day .
6A3qofuTUGQ11,,,  But what about practicing beforehand ?
6A3qofuTUGQ11,,,  You need to make sure that your speed is on point .
6A3qofuTUGQ11,,,  Just remember that you ’ ll probably be nervous .
6A3qofuTUGQ12,3.03,3.17,  So you ’ re going to be speaking a little bit faster than you normally would be .
6A3qofuTUGQ12,,,  Make sure you memorize the speech a much a possible .
6A3qofuTUGQ12,,,  Memorizing a speech mean that you can then shift away from just looking at your paper
6A3qofuTUGQ12,,,  and that you can start focusing on actually targeting the audience that ’ s in front of
6A3qofuTUGQ12,,,  you .
6A3qofuTUGQ12,,,  The more you can engage with them the better it will be for you .
6A3qofuTUGQ13,3.19,3.32,  And the more confidence you will have .
6A3qofuTUGQ13,,,  Okay guy I hope you enjoyed this video .
6A3qofuTUGQ13,,,  I wanted to do something a little different .
6A3qofuTUGQ13,,,  Especially with oral presentation it ’ s all about the performance so I kind of wanted
6A3qofuTUGQ13,,,  to tap into that a little bit .
6A3qofuTUGQ13,,,  I know that some of the point that I ’ ve addressed here today seem really obvious  but
6A3qofuTUGQ14,3.36,3.55,  despite the fact that it ’ s obvious there ’ s still a reason why this stuff happens .
6A3qofuTUGQ14,,,  And you still see it every single year and I ’ m sure you know exactly what I mean .
6A3qofuTUGQ14,,,  There ’ s always that one classmate that doe the big no or that one classmate that ’ s
6A3qofuTUGQ14,,,  you know  talking like this talk behind paper .
6A3qofuTUGQ14,,,  Whatever it is hopefully if you ’ re one of these people what you learned from today
6A3qofuTUGQ14,,,  or what ha been reiterated into your head for today Start applying that into your oral .
6A3qofuTUGQ15,4.01,4.21,  If you guy like this video please give it a thumb up because that will let me know
6A3qofuTUGQ15,,,  that you guy are more interested in deeper oral presentation topic .
6A3qofuTUGQ15,,,  So whether that is structuring an argument or how to present in front of different audience
6A3qofuTUGQ15,,,  I know some school do it in front of the classroom but other school just do it in
6A3qofuTUGQ15,,,  front of teacher or small group of student or how to formulate argument to be more persuasive .
6A3qofuTUGQ15,,,  So if you actually needed some help with what topic you should do for this year ’ s oral
6A3qofuTUGQ16,4.26,4.43,  presentation if you haven ’ t decided already I ’ ve actually compiled a list of about close
6A3qofuTUGQ16,,,  to 20 oral topic potentially you could choose .
6A3qofuTUGQ16,,,  They ’ re pretty much the best one that are out there at the moment so definitely check
6A3qofuTUGQ16,,,  out the description box below and you will find a link to the blog post for that where
6A3qofuTUGQ16,,,  you can also download a PDF .
6A3qofuTUGQ16,,,  Best of luck for your oral .
6A3qofuTUGQ18,4.44,5.16,  I ’ m sure you guy are going to do absolutely fine .
6A3qofuTUGQ18,,,  Just remember at the end of the day even if you have no idea what you ’ re talking
6A3qofuTUGQ18,,,  about .
6A3qofuTUGQ18,,,  Confidence is key .
6A3qofuTUGQ18,,,  I could be talking about nonsense right now and talking about God know what and yadi
6A3qofuTUGQ18,,,  yadi yah but because I ’ m making eye contact because my tone is reassuring you will most
6A3qofuTUGQ18,,,  likely believe it .
6A3qofuTUGQ18,,,  Okay so yeah I ’ ll see you guy next time .
6A3qofuTUGQ18,,,  BYEE
eHhqWbI0y4M1,0.01,0.34,  Do you have to make presentation ?
eHhqWbI0y4M1,,,  Do you hate presentation ? I like presentation
eHhqWbI0y4M1,,,  but one thing that you are probably maybe good at with presentation are making PowerPoint
eHhqWbI0y4M1,,,  presentation because you have visual aid to help you so you do n't really have to talk
eHhqWbI0y4M1,,,  a much if you 're nervous about talking . Presentation skill is something that you
eHhqWbI0y4M1,,,  can work on . We have video on www.engvid.com to help you with presentation skill . So
eHhqWbI0y4M2,0.42,1.2,  go and check those out for learning how to speak during presentation .
eHhqWbI0y4M2,,,  But what we 're going to focus on today is the visual aspect of presentation so your
eHhqWbI0y4M2,,,  PowerPoint thing . Some thing to do and some thing not to do . So here we are presentation
eHhqWbI0y4M2,,,  skill . The first thing and one of the thing that make these presentation so fun are
eHhqWbI0y4M2,,,  picture . But we have to be careful . The template that you have already included in your presentation
eHhqWbI0y4M2,,,  software they 're boring . People use them all the time . So I suggest you try and download
eHhqWbI0y4M3,1.28,2,  some other picture to make your presentation more interesting . And with that make sure
eHhqWbI0y4M3,,,  that on one slide you have one image . Make it interesting .
eHhqWbI0y4M3,,,  Do not have a split screen . So do n't have two image on one slide . Do not have a collage
eHhqWbI0y4M3,,,  that 's insane . A collage is many different small picture on one screen . Even when I
eHhqWbI0y4M3,,,  see a collage there 's a lot of collage coming out on Facebook now and I 'm like :
eHhqWbI0y4M3,,,  `` Too many picture . Ca n't understand . '' Our brain just can not comprehend all those picture especially
eHhqWbI0y4M4,2.07,2.36,  when you 're having the slide up for a short period of time . Do n't make it like a photo
eHhqWbI0y4M4,,,  album . Do n't put million and seven picture and ... Keep it simple . Put a single image
eHhqWbI0y4M4,,,  on each slide . Try and pick image that you actually like and not too distracting . You
eHhqWbI0y4M4,,,  do n't want puppy dog and thing . Make something simple but something that you like and make
eHhqWbI0y4M4,,,  sure it look nice .
eHhqWbI0y4M4,,,  The next one you have to worry about is the lettering . So the lettering you also might
eHhqWbI0y4M5,2.41,3.19,  know this a the font . So font and lettering are the same . One thing that you do not want
eHhqWbI0y4M5,,,  to do is have really fancy or beautiful lettering . Simply ... The reason is some people ca n't
eHhqWbI0y4M5,,,  read when the letter are fancy especially if you are doing presentation for people
eHhqWbI0y4M5,,,  whose ... Do not have English a their first language if you take the letter and you
eHhqWbI0y4M5,,,  write them even cursive a lot of people have problem reading cursive . So I suggest you
eHhqWbI0y4M5,,,  use something more traditional . There 's lot of very easy font you can get from
eHhqWbI0y4M6,3.26,3.58,  your ... Whatever word processing you use . So make it simple easy to read .
eHhqWbI0y4M6,,,  Another problem that you might have is the script is too big or too small . So remember
eHhqWbI0y4M6,,,  that when you 're making your presentation you 're doing it probably on your laptop or
eHhqWbI0y4M6,,,  your desktop or your iPad or your phone so the font or the lettering is going to be
eHhqWbI0y4M6,,,  different than when you put it up on the projector . So if at all possible if you can check it
eHhqWbI0y4M6,,,  out before you do the presentation . Look at your ... Hook up your laptop or whatever and
eHhqWbI0y4M7,4.04,4.38,  see if you can actually see it on the screen because the font is different . You might think
eHhqWbI0y4M7,,,  that on your laptop it 's a good size but when it get on the projection screen it 's
eHhqWbI0y4M7,,,  tiny ; or it take up too much space and it 's too big .
eHhqWbI0y4M7,,,  Next up are the word or the text . So there 's been study done on how many line of text
eHhqWbI0y4M7,,,  a human can absorb or understand and any more than six you 've lost the people . So
eHhqWbI0y4M7,,,  try and keep on each slide one very simple image with very traditional clear text and
eHhqWbI0y4M8,4.47,5.2,  put only two or three line on each slide . Do n't put bullet point . If you have more
eHhqWbI0y4M8,,,  than six line or if you have bullet point again we just ... We just ca n't remember them
eHhqWbI0y4M8,,,  all . We just lose focus . We have something called too much information too much info
eHhqWbI0y4M8,,,  TMI . `` Too much information '' mean that if you have more than two or three line we 're
eHhqWbI0y4M8,,,  just not getting it . Our brain ca n't ... We just ca n't learn it like you want u to .
eHhqWbI0y4M8,,,  The other one that 's probably really important is the colour that you use . Now it 's fun
eHhqWbI0y4M9,5.26,5.58,  to have different colour it help u ... As you can see on the board it help u create
eHhqWbI0y4M9,,,  contrast and highlight word or thing you think that are important but if you have
eHhqWbI0y4M9,,,  different colour within one word ... Can you read this word ? It make it really really
eHhqWbI0y4M9,,,  difficult to read . This word say `` different '' and maybe when you 're watching the video at
eHhqWbI0y4M9,,,  home you ca n't maybe see the `` i '' or the `` e '' . This look very childish . When we 're kid
eHhqWbI0y4M9,,,  we can make different colour and it 's fun but your presentation is n't for child .
eHhqWbI0y4M10,6.02,6.26,  It 's not meant to be fun . You want to have the title and the word very easy to read .
eHhqWbI0y4M10,,,  You do n't want them to be difficult and you do n't want to have people straining their
eHhqWbI0y4M10,,,  eye to figure out what word that is .
eHhqWbI0y4M10,,,  I will never forget my grade 4 art teacher telling me that you can never use different
eHhqWbI0y4M10,,,  colour in one word . As an 8 year old I wa just taken back . I wa like :
eHhqWbI0y4M10,,,  `` Oh my god I use different colour all the time Mr . Riley . '' No . So I remember this . Thank you Mr. Riley
eHhqWbI0y4M11,6.33,7.03,  if you 're still out there for teaching me this very important lesson .
eHhqWbI0y4M11,,,  But what you can do is you can definitely use different colour one different colour
eHhqWbI0y4M11,,,  to highlight or emphasize one word . So down here you can use one different colour to
eHhqWbI0y4M11,,,  emphasize important word . So a you can see I want you to focus on the word `` one '' and
eHhqWbI0y4M11,,,  emphasize . The other word I 'm keeping black . So one different colour will really help this
eHhqWbI0y4M11,,,  pop out or stand out . If you use too many colour again get confused . So ...
eHhqWbI0y4M12,7.14,7.43,  I 'm dying . Someone get me an Alka .
eHhqWbI0y4M12,,,  The last thing is you want a strong contrast of the letter and the background . So if
eHhqWbI0y4M12,,,  my background colour is blue I would n't want to have green lettering because green and
eHhqWbI0y4M12,,,  blue are very similar colour very similar shade so you have to make sure that if your ...
eHhqWbI0y4M12,,,  If you have a grey background you want something that really stand out . You have to be careful
eHhqWbI0y4M12,,,  of the colour that you choose for the background and the lettering .
eHhqWbI0y4M14,7.47,8.35,  So if you can keep these four major category in mind when you 're doing or making a presentation ...
eHhqWbI0y4M14,,,  Colour keep it simple . One or two different colour is fantastic .
eHhqWbI0y4M14,,,  Make sure the word or the text are limited to two or three major point .
eHhqWbI0y4M14,,,  You want to build your presentation instead of just throwing information at people .
eHhqWbI0y4M14,,,  Make sure the lettering is clear nothing crazy .
eHhqWbI0y4M14,,,  Make sure it 's not too big not too small . And also make sure that you 're not
eHhqWbI0y4M14,,,  overloading the people with picture because it 's going to lose from your actual presentation point .
eHhqWbI0y4M14,,,  If you need help doing presentation check out our video on presentation skill at www.engvid.com .
eHhqWbI0y4M14,,,  Check it out on YouTube .
eHhqWbI0y4M14,,,  I 'm out of here . Bye .
41ZBTgYSl0c1,0,0.27,  Have you ever wondered how those great speaker that you love to listen to have
41ZBTgYSl0c1,,,  a conversational approach to their delivery ? We 're going to teach you how to
41ZBTgYSl0c1,,,  have what 's called an extemporaneous delivery style coming up .
41ZBTgYSl0c1,,,  Hello friend . I 'm Alex Lyon and Communication Coach this channel is here
41ZBTgYSl0c1,,,  to help you increase your impact and lead your team to higher level of
41ZBTgYSl0c1,,,  excellence . One of the way you can do that is through better presentation
41ZBTgYSl0c2,0.32,0.56,  skill . Today we 're going to unpack how to speak extemporaneously . In other word
41ZBTgYSl0c2,,,  conversationally . Let 's put it this way . Nobody want to hear you give a
41ZBTgYSl0c2,,,  memorized presentation . Nobody want to listen to you read a presentation word
41ZBTgYSl0c2,,,  for word . And here 's how I know this . Do you want to listen to someone read a
41ZBTgYSl0c2,,,  presentation word for word ? Do you want to listen to someone like a robot give
41ZBTgYSl0c2,,,  you a memorized word presentation . Nobody like it and unless
41ZBTgYSl0c3,1,1.25,  you 're President of the United States and you 're using teleprompter you
41ZBTgYSl0c3,,,  probably wo n't ever be asked to do this in a professional setting . Almost
41ZBTgYSl0c3,,,  everybody across the board that 's at that high level of speaking us what we
